id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
3947,5119,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3948,10677,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3949,17401,,5932.92,NAN,fecha_invalida
3950,22453,2025-10-26,,NAN,monto_invalido_o_vacio
3951,3010,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3952,7559,,6225.05,ABIERTO,fecha_invalida
3954,18091,2025-11-26,,NAN,monto_invalido_o_vacio
3955,25824,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3957,5951,2026-01-19,,ABIERTO,monto_invalido_o_vacio
3958,20108,,1477.23,ABIERTO,fecha_invalida
3959,7652,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3960,14334,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3961,14833,,11031.1,NAN,fecha_invalida
3962,24728,2025-03-22,,ABIERTO,monto_invalido_o_vacio
3963,9240,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3964,14228,2025-12-07,,CERRADO,monto_invalido_o_vacio
3965,3206,,6563.17,CERRADO,fecha_invalida
3966,7903,2026-01-16,,CERRADO,monto_invalido_o_vacio
3967,13125,2025-03-29,,NAN,monto_invalido_o_vacio
3968,18193,,6686.15,CERRADO,fecha_invalida
3969,16952,2025-01-02,,ABIERTO,monto_invalido_o_vacio
3970,13723,,12141.6,NAN,fecha_invalida
3971,23291,,8269.62,CERRADO,fecha_invalida
3973,20228,,775.93,NAN,fecha_invalida
3974,9287,,8516.19,RECHAZADO,fecha_invalida
3975,7128,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3976,10969,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3977,14177,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3978,886,2025-03-26,,NAN,monto_invalido_o_vacio
3979,3748,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3980,18779,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
3981,23250,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3982,23822,,7730.37,CERRADO,fecha_invalida
3983,15860,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3984,6846,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3985,14890,2025-02-01,,ABIERTO,monto_invalido_o_vacio
3986,24416,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
3987,11656,,332.5,CERRADO,fecha_invalida
3988,22878,,9807.5,ABIERTO,fecha_invalida
3989,18542,2025-11-27,,NAN,monto_invalido_o_vacio
3990,16239,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3991,17235,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
3992,20581,,2785.74,ABIERTO,fecha_invalida
3993,6283,,12236.04,NAN,fecha_invalida
3994,3333,,988.94,CERRADO,fecha_invalida
3995,17779,,10785.66,NAN,fecha_invalida
3996,12368,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
3997,3671,2025-12-31,,CERRADO,monto_invalido_o_vacio
3998,15461,,7040.89,CERRADO,fecha_invalida
3999,18508,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4000,3351,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4001,17837,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4003,23759,2025-03-19,,ABIERTO,monto_invalido_o_vacio
4004,941,,8043.41,CERRADO,fecha_invalida
4006,248,,7891.22,NAN,fecha_invalida
4007,1575,,2109.44,RECHAZADO,fecha_invalida
4008,136,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4009,4119,,10778.91,ABIERTO,fecha_invalida
4010,21991,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4011,9302,,10545.03,RECHAZADO,fecha_invalida
4012,3590,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4013,7623,,2772.63,NAN,fecha_invalida
4014,12857,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4015,13473,,14532.55,ABIERTO,fecha_invalida
4016,25602,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4017,12731,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4018,24945,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4019,13918,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4020,1030,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4021,22042,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4022,21221,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4023,24175,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4024,12345,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4025,13140,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4027,9849,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4028,17745,2025-12-19,,CERRADO,monto_invalido_o_vacio
4030,30,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4031,24139,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4032,12057,,397.02,ABIERTO,fecha_invalida
4033,24051,,14356.15,CERRADO,fecha_invalida
4034,3793,,13451.57,RECHAZADO,fecha_invalida
4035,17977,,1926.12,NAN,fecha_invalida
4036,15794,,7743.82,ABIERTO,fecha_invalida
4037,20719,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4038,22016,2025-04-27,,CERRADO,monto_invalido_o_vacio
4039,2551,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4040,16248,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4041,17399,,10160.85,NAN,fecha_invalida
4042,22732,,4186.93,RECHAZADO,fecha_invalida
4043,3336,,8818.06,NAN,fecha_invalida
4044,14717,,11415.68,NAN,fecha_invalida
4045,22814,,9944.11,CERRADO,fecha_invalida
4046,20079,,8211.96,NAN,fecha_invalida
4047,12377,,12130.22,CERRADO,fecha_invalida
4049,12057,,13927.39,RECHAZADO,fecha_invalida
4050,1635,,13723.13,ABIERTO,fecha_invalida
4051,12342,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4052,22450,,7007.45,NAN,fecha_invalida
4053,6087,,5590.44,RECHAZADO,fecha_invalida
4054,7102,,2376.43,ABIERTO,fecha_invalida
4055,11337,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4056,8831,,797.11,ABIERTO,fecha_invalida
4057,10452,2025-03-05,,NAN,monto_invalido_o_vacio
4058,3699,2025-03-04,,CERRADO,monto_invalido_o_vacio
4060,14699,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4061,14763,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4062,15191,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4063,14596,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4064,3513,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4065,14595,,4467.48,CERRADO,fecha_invalida
4067,3348,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4068,376,2025-02-11,,NAN,monto_invalido_o_vacio
4070,8778,,10777.76,ABIERTO,fecha_invalida
4071,9860,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4072,15629,,13731.04,CERRADO,fecha_invalida
4073,18331,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4074,16835,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4075,17031,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4076,22366,,3995.54,RECHAZADO,fecha_invalida
4077,3127,,13138.02,ABIERTO,fecha_invalida
4078,7214,2025-05-07,,NAN,monto_invalido_o_vacio
4079,16808,,6485.56,ABIERTO,fecha_invalida
4080,20764,,9241.89,NAN,fecha_invalida
4081,1551,,9836.58,CERRADO,fecha_invalida
4082,1412,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4083,19992,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4084,4994,,1098.64,ABIERTO,fecha_invalida
4085,14683,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4086,7633,,2487.26,NAN,fecha_invalida
4087,9494,,5232.05,CERRADO,fecha_invalida
4088,809,,8841.2,CERRADO,fecha_invalida
4089,20437,2025-09-27,,CERRADO,monto_invalido_o_vacio
4090,19196,,2926.91,RECHAZADO,fecha_invalida
4091,10644,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4092,12587,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4093,11962,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4094,9931,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4095,7345,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4096,18900,,9164.45,ABIERTO,fecha_invalida
4097,12844,2025-08-25,,NAN,monto_invalido_o_vacio
4098,6075,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4099,5645,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4100,11101,2026-02-13,,CERRADO,monto_invalido_o_vacio
4101,6564,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4102,3831,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4103,15459,,2819.16,CERRADO,fecha_invalida
4104,9108,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4105,13968,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4106,3880,2026-02-22,,ABIERTO,monto_invalido_o_vacio
4107,9827,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4108,2167,2025-06-09,,ABIERTO,monto_invalido_o_vacio
4109,18859,,11754.54,NAN,fecha_invalida
4110,18843,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4111,23276,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4112,5449,,9514.74,NAN,fecha_invalida
4113,5073,,8959.2,ABIERTO,fecha_invalida
4114,7426,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4115,5001,2025-03-20,,CERRADO,monto_invalido_o_vacio
4116,8163,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4117,17179,2025-06-12,,CERRADO,monto_invalido_o_vacio
4118,13852,,10559.26,CERRADO,fecha_invalida
4119,7033,,2026.75,NAN,fecha_invalida
4120,1894,2025-06-08,,RECHAZADO,monto_invalido_o_vacio
4121,139,,865.09,ABIERTO,fecha_invalida
4122,21447,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4123,5528,,8166.03,CERRADO,fecha_invalida
4124,2005,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4125,7291,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4126,20262,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4127,21547,,13011.85,CERRADO,fecha_invalida
4128,12502,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4129,24041,,14226.25,NAN,fecha_invalida
4131,12550,,5862.97,ABIERTO,fecha_invalida
4132,22194,,5959.84,NAN,fecha_invalida
4133,6320,,12009.85,ABIERTO,fecha_invalida
4134,22680,,322.87,ABIERTO,fecha_invalida
4135,1573,,9402.48,NAN,fecha_invalida
4136,5828,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4137,15879,,2177.12,ABIERTO,fecha_invalida
4138,3535,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4139,22004,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4140,15109,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4141,7754,2025-01-05,,ABIERTO,monto_invalido_o_vacio
4142,4738,,6724.5,NAN,fecha_invalida
4143,6316,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4144,3466,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4145,24131,,6596.09,ABIERTO,fecha_invalida
4146,18675,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4147,17676,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4148,8214,,11212.13,CERRADO,fecha_invalida
4149,10041,2025-04-23,,ABIERTO,monto_invalido_o_vacio
4150,25748,2025-08-16,,NAN,monto_invalido_o_vacio
4151,23194,,3710.3,ABIERTO,fecha_invalida
4152,19964,,12078.71,ABIERTO,fecha_invalida
4153,4841,,9943.86,ABIERTO,fecha_invalida
4154,14036,,14131.66,CERRADO,fecha_invalida
4155,22871,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4156,19213,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4157,23912,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4158,15553,,4375.85,NAN,fecha_invalida
4159,24415,,7808.66,NAN,fecha_invalida
4160,21558,,11331.44,CERRADO,fecha_invalida
4161,2377,,12363.66,ABIERTO,fecha_invalida
4162,18442,,799.79,CERRADO,fecha_invalida
4163,19988,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4164,11924,,14424.08,CERRADO,fecha_invalida
4165,7239,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4166,14145,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4167,4143,,9682.25,CERRADO,fecha_invalida
4168,1313,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4169,19035,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4170,18400,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4171,21868,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4172,15935,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4173,22521,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4174,6308,2025-10-19,,ABIERTO,monto_invalido_o_vacio
4175,10195,2026-02-24,,ABIERTO,monto_invalido_o_vacio
4176,11532,2025-05-04,,CERRADO,monto_invalido_o_vacio
4177,17744,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4178,6693,,14476.94,RECHAZADO,fecha_invalida
4179,15016,,10172.77,CERRADO,fecha_invalida
4180,22486,,11879.32,ABIERTO,fecha_invalida
4181,23084,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4182,17074,2025-08-10,,ABIERTO,monto_invalido_o_vacio
4183,13358,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4184,22946,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4185,12143,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4186,24367,,587.95,ABIERTO,fecha_invalida
4187,22597,2025-12-07,,ABIERTO,monto_invalido_o_vacio
4188,8532,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4189,6200,,4735.41,NAN,fecha_invalida
4190,8565,,7242.28,CERRADO,fecha_invalida
4191,14049,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4193,25503,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4194,24321,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4195,6685,2025-04-16,,CERRADO,monto_invalido_o_vacio
4196,21257,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4197,9766,,3956.79,ABIERTO,fecha_invalida
4198,18622,2025-11-20,,NAN,monto_invalido_o_vacio
4200,11234,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4201,185,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4202,5826,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4203,12276,,9814.44,ABIERTO,fecha_invalida
4204,12576,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4206,21152,,1805.19,CERRADO,fecha_invalida
4207,18106,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4208,5003,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4209,14494,,6631.73,CERRADO,fecha_invalida
4210,17289,,9027.68,CERRADO,fecha_invalida
4212,4533,,2152.46,NAN,fecha_invalida
4213,837,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4214,5744,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4215,11316,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4216,12781,2025-05-20,,NAN,monto_invalido_o_vacio
4217,7882,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4218,11744,2025-07-19,,CERRADO,monto_invalido_o_vacio
4219,7394,,8085.21,RECHAZADO,fecha_invalida
4220,13370,2025-03-27,,ABIERTO,monto_invalido_o_vacio
4222,19431,2025-12-13,,ABIERTO,monto_invalido_o_vacio
4223,4089,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4224,15592,2026-01-11,,CERRADO,monto_invalido_o_vacio
4225,1403,,316.2,NAN,fecha_invalida
4226,21250,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4227,2060,,6028.64,CERRADO,fecha_invalida
4228,19860,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4229,15806,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4230,20069,,10210.7,CERRADO,fecha_invalida
4231,5166,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4232,6139,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4233,3473,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4234,18871,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4235,12171,,12492.96,ABIERTO,fecha_invalida
4236,23353,,9432.99,NAN,fecha_invalida
4237,4796,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4238,17930,,394.94,CERRADO,fecha_invalida
4239,1406,2025-01-12,,ABIERTO,monto_invalido_o_vacio
4240,18008,,3222.54,CERRADO,fecha_invalida
4241,12326,,5562.54,CERRADO,fecha_invalida
4242,6614,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4243,8494,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4244,21575,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4245,19602,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4246,2192,2025-02-03,,NAN,monto_invalido_o_vacio
4247,15362,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4248,18874,,10424.39,ABIERTO,fecha_invalida
4249,12741,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4250,14834,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4251,24907,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4252,464,,6423.36,ABIERTO,fecha_invalida
4253,5657,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4254,10627,2025-10-18,,ABIERTO,monto_invalido_o_vacio
4255,14402,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4256,25539,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4257,21621,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4258,16357,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4259,14200,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4260,13057,2025-07-15,,CERRADO,monto_invalido_o_vacio
4261,11066,,9563.62,NAN,fecha_invalida
4262,4313,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4263,18580,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4264,18269,,5192.11,ABIERTO,fecha_invalida
4265,703,,12384.06,NAN,fecha_invalida
4266,5447,,7272.89,NAN,fecha_invalida
4267,4972,,13154.09,CERRADO,fecha_invalida
4268,18469,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4269,1614,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4270,15893,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4271,22783,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4273,4049,,4785.95,NAN,fecha_invalida
4274,6287,,1441.64,CERRADO,fecha_invalida
4275,23477,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4277,23332,2025-03-07,,NAN,monto_invalido_o_vacio
4278,2412,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4280,25769,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4281,7669,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4282,2692,,13079.72,CERRADO,fecha_invalida
4283,20764,2025-10-06,,ABIERTO,monto_invalido_o_vacio
4284,16427,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4285,8925,2025-08-24,,ABIERTO,monto_invalido_o_vacio
4286,24218,,14185.66,NAN,fecha_invalida
4287,5211,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4288,24612,2025-06-20,,ABIERTO,monto_invalido_o_vacio
4289,24831,,6486.85,CERRADO,fecha_invalida
4291,22778,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4292,25503,2025-09-06,,CERRADO,monto_invalido_o_vacio
4293,11382,,13424.17,CERRADO,fecha_invalida
4294,2028,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4295,7853,,7470.14,NAN,fecha_invalida
4296,11409,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4297,20736,,12100.17,RECHAZADO,fecha_invalida
4299,16410,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4300,21444,,3091.32,NAN,fecha_invalida
4301,21429,,7997.63,CERRADO,fecha_invalida
4302,19811,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4303,23535,,1648.0,NAN,fecha_invalida
4304,25874,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4305,6276,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4306,23988,,3954.87,NAN,fecha_invalida
4307,8802,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4308,11462,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4309,3896,,7810.74,RECHAZADO,fecha_invalida
4310,21328,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4312,1944,,5478.38,NAN,fecha_invalida
4313,4327,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4314,22882,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4315,6242,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4316,11627,,14713.29,CERRADO,fecha_invalida
4317,1829,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4318,5740,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4319,24479,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4320,14536,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4321,4849,,5788.09,NAN,fecha_invalida
4322,5776,2025-03-05,,ABIERTO,monto_invalido_o_vacio
4323,11609,,310.58,CERRADO,fecha_invalida
4324,20534,,8401.29,ABIERTO,fecha_invalida
4325,14934,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4326,23593,2025-03-08,,CERRADO,monto_invalido_o_vacio
4327,15861,,430.7,NAN,fecha_invalida
4328,16628,2025-05-07,,NAN,monto_invalido_o_vacio
4329,25597,,12646.64,ABIERTO,fecha_invalida
4331,24715,,14204.02,CERRADO,fecha_invalida
4332,19312,,4257.35,ABIERTO,fecha_invalida
4333,13407,,4326.29,RECHAZADO,fecha_invalida
4334,22103,,8037.42,RECHAZADO,fecha_invalida
4335,5364,2025-07-29,,ABIERTO,monto_invalido_o_vacio
4336,16399,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4337,16074,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4339,7133,2025-03-18,,CERRADO,monto_invalido_o_vacio
4340,23436,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4341,6381,2025-02-14,,NAN,monto_invalido_o_vacio
4342,2371,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4343,15786,,986.29,NAN,fecha_invalida
4344,21773,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4345,2273,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4347,15660,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4348,20438,,255.59,NAN,fecha_invalida
4349,10458,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4350,6656,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4351,18364,2025-08-25,,NAN,monto_invalido_o_vacio
4352,24883,,7074.29,ABIERTO,fecha_invalida
4353,4878,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4355,15578,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4356,9946,,12657.53,NAN,fecha_invalida
4357,14133,,9779.77,RECHAZADO,fecha_invalida
4358,20228,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4359,18260,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4360,1808,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4362,14305,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4363,18407,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4364,3002,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4365,39,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4366,13949,,1459.48,ABIERTO,fecha_invalida
4367,23530,,9402.53,CERRADO,fecha_invalida
4368,8084,,227.18,NAN,fecha_invalida
4369,20706,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4370,21724,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4371,10680,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4372,16537,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4374,7509,,8204.58,RECHAZADO,fecha_invalida
4375,3581,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4376,4985,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4377,2031,,14929.44,RECHAZADO,fecha_invalida
4378,21246,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4379,13867,,13580.2,CERRADO,fecha_invalida
4381,20828,,3690.23,RECHAZADO,fecha_invalida
4382,24129,,11946.79,ABIERTO,fecha_invalida
4384,19251,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4385,21646,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4386,25828,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
4387,17814,2025-10-08,,NAN,monto_invalido_o_vacio
4388,1592,2025-11-12,,CERRADO,monto_invalido_o_vacio
4390,11853,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4391,24091,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4392,19140,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4393,17324,,353.18,RECHAZADO,fecha_invalida
4394,12753,,7349.74,NAN,fecha_invalida
4395,10215,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4396,23780,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4397,15752,,10805.1,NAN,fecha_invalida
4398,15728,,14361.73,ABIERTO,fecha_invalida
4399,20171,2025-02-01,,CERRADO,monto_invalido_o_vacio
4400,8617,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4401,11595,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4402,9628,,6696.06,CERRADO,fecha_invalida
4403,2842,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
4404,25612,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
4405,3959,,627.09,RECHAZADO,fecha_invalida
4406,25582,,14505.76,NAN,fecha_invalida
4407,10493,2025-04-07,,RECHAZADO,monto_invalido_o_vacio
4408,21903,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4409,8082,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
4410,10076,,7067.39,ABIERTO,fecha_invalida
